precinct_id,county,precinct_name,precinct_number,ward,polling_location_ids,source,INTERNAL_notes,,,,
330890187,DEKALB,WOODRIDGE ELEM,517WG,,440890177,GA SOS & Dekalb County Elections Department,,,,,
330890188,DEKALB,WOODROW ROAD,531WD,,440890178,GA SOS & Dekalb County Elections Department,,,,,
330890189,DEKALB,WOODWARD ELEM,206WJ,,440890179,GA SOS & Dekalb County Elections Department,,,,,
330890190,DEKALB,WYNBROOKE ELEM,429WN,,440890180,GA SOS & Dekalb County Elections Department,,,,,
330890191,DEKALB,YOUNG ROAD,542YA,,440890181,GA SOS & Dekalb County Elections Department,,,,,
330910001,DODGE,CHAUNCEY,,,440910001,GA Secretary of State Elections Division,,,,,
330910002,DODGE,CLARKS,,,440910002,GA Secretary of State Elections Division,,,,,
330910003,DODGE,EDDINS,,,440910003,GA Secretary of State Elections Division,,,,,
330910004,DODGE,EMPIRE,,,440910004,GA Secretary of State Elections Division,,,,,
330910005,DODGE,JAYBIRD,,,440910005,GA Secretary of State Elections Division,,,,,
330910006,DODGE,JONES,,,440910006,GA Secretary of State Elections Division,,,,,
330910007,DODGE,LEE,,,440910007,GA Secretary of State Elections Division,,,,,
330910008,DODGE,MCCRANIE,,,440910008,GA Secretary of State Elections Division,,,,,
330910009,DODGE,MILAN,,,440910009,GA Secretary of State Elections Division,,,,,
330910010,DODGE,MITCHELL,,,440910010,GA Secretary of State Elections Division,,,,,
330910011,DODGE,MULLIS,,,440910011,GA Secretary of State Elections Division,,,,,
330910012,DODGE,PLAINFIELD,,,440910012,GA Secretary of State Elections Division,,,,,
330910013,DODGE,PONDTOWN,,,440910013,GA Secretary of State Elections Division,,,,,
330910014,DODGE,RAWLINS,,,440910014,GA Secretary of State Elections Division,,,,,
330910015,DODGE,VILULA,,,440910015,GA Secretary of State Elections Division,,,,,
330910016,DODGE,YONKER,,,440910016,GA Secretary of State Elections Division,,,,,
330930001,DOOLY,BYROMVILLE,,,440930001,GA Secretary of State Elections Division,Confirmed with Dooly County that no Dooling Precinct: 229-268-9023 ,,,,
330930003,DOOLY,LILLY,,,440930002,GA Secretary of State Elections Division,,,,,
330930004,DOOLY,PINEHURST,,,440930003,GA Secretary of State Elections Division,,,,,
330930005,DOOLY,UNADILLA,,,440930004,GA Secretary of State Elections Division,,,,,
330930006,DOOLY,VIENNA,,,440930005,GA Secretary of State Elections Division,,,,,
330950001,DOUGHERTY,A S U HPER GYM,,,440950001,GA Secretary of State Elections Division,,,,,
330950002,DOUGHERTY,ALBANY MIDDLE SCHOOL,,,440950002,GA Secretary of State Elections Division,,,,,
330950003,DOUGHERTY,ALICE COACHMAN ELEM,,,440950003,GA Secretary of State Elections Division,,,,,
330950004,DOUGHERTY,BEATTIE RD CHUR/CHRI,,,440950004,GA Secretary of State Elections Division,,,,,
330950005,DOUGHERTY,BILL MILLER CENTER,,,440950005,GA Secretary of State Elections Division,,,,,
330950006,DOUGHERTY,CARVER TEEN CENTER,,,440950006,GA Secretary of State Elections Division,,,,,
330950007,DOUGHERTY,CHRIST CHURCH,,,440950007,GA Secretary of State Elections Division,,,,,
330950008,DOUGHERTY,COVENANT PRES CHURCH,,,440950008,GA Secretary of State Elections Division,,,,,
330950009,DOUGHERTY,DARTON COLLEGE,,,440950009,GA Secretary of State Elections Division,,,,,
330950010,DOUGHERTY,FIRST CHRISTIAN CHUR,,,440950010,GA Secretary of State Elections Division,,,,,
330950011,DOUGHERTY,INTERNATIONAL STUDIE,,,440950011,GA Secretary of State Elections Division,,,,,
330950012,DOUGHERTY,JACKSON HEIGHTS ELEM,,,440950012,GA Secretary of State Elections Division,,,,,
330950013,DOUGHERTY,LAMAR REESE ELEM SCH,,,440950013,GA Secretary of State Elections Division,,,,,
330950014,DOUGHERTY,LITMAN CATHEDRAL,,,440950014,GA Secretary of State Elections Division,,,,,
330950015,DOUGHERTY,MERRY ACRES MIDDLE,,,440950015,GA Secretary of State Elections Division,,,,,
330950016,DOUGHERTY,MT ZION CENTER,,,440950016,GA Secretary of State Elections Division,,,,,
330950017,DOUGHERTY,PALMYRA RD METH CHUR,,,440950017,GA Secretary of State Elections Division,,,,,
330950018,DOUGHERTY,PHOEBE EAST,,,440950018,GA Secretary of State Elections Division,,,,,
330950019,DOUGHERTY,PHOEBE EDUCATION BLD,,,440950019,GA Secretary of State Elections Division,,,,,
330950020,DOUGHERTY,PINE BLUFF BAPT CHUR,,,440950020,GA Secretary of State Elections Division,,,,,
330950021,DOUGHERTY,PUTNEY 1ST BAPT CHUR,,,440950021,GA Secretary of State Elections Division,,,,,
330950022,DOUGHERTY,RADIUM MIDDLE SCHOOL,,,440950022,GA Secretary of State Elections Division,,,,,
330950023,DOUGHERTY,SECOND MT ZION CHURC,,,440950023,GA Secretary of State Elections Division,,,,,
330950024,DOUGHERTY,SHERWOOD ELEM SCHOOL,,,440950024,GA Secretary of State Elections Division,,,,,
330950025,DOUGHERTY,SHILOH BAPTIST CHURC,,,440950025,GA Secretary of State Elections Division,,,,,
330950026,DOUGHERTY,TURNER ELEM SCHOOL,,,440950026,GA Secretary of State Elections Division,,,,,
330950027,DOUGHERTY,WESTOVER HIGH SCHOOL,,,440950027,GA Secretary of State Elections Division,,,,,
330950028,DOUGHERTY,WESTTOWN ELEM SCHOOL,,,440950028,GA Secretary of State Elections Division,,,,,
330970001,DOUGLAS,ANNETTE WINN SCHOOL  ,,,440970001,GA Secretary of State Elections Division,,,,,
330970002,DOUGLAS,ARBOR STATION,,,440970002,GA Secretary of State Elections Division,,,,,
330970003,DOUGLAS,BEULAH,,,440970003,GA Secretary of State Elections Division,,,,,
330970004,DOUGLAS,BILL ARP,,,440970004,GA Secretary of State Elections Division,,,,,
330970005,DOUGLAS,BOUNDARY WATERS,,,440970005,GA Secretary of State Elections Division,,,,,
330970006,DOUGLAS,BRIGHT STAR,,,440970006,GA Secretary of State Elections Division,,,,,
330970007,DOUGLAS,CHAPEL HILL,,,440970007,GA Secretary of State Elections Division,,,,,
330970008,DOUGLAS,CHESTNUT LOG,,,440970008,GA Secretary of State Elections Division,,,,,
330970009,DOUGLAS,COLONIAL HILLS,,,440970009,GA Secretary of State Elections Division,,,,,
330970010,DOUGLAS,DEER LICK,,,440970010,GA Secretary of State Elections Division,,,,,
330970011,DOUGLAS,DORSETT SHOALS,,,440970011,GA Secretary of State Elections Division,,,,,
330970012,DOUGLAS,DOUGLASVILLE,,,440970012,GA Secretary of State Elections Division,,,,,
330970013,DOUGLAS,EPHESUS BAPTIST CHUR,,,440970013,GA Secretary of State Elections Division,,,,,
330970014,DOUGLAS,FACTORY SHOALS,,,440970014,GA Secretary of State Elections Division,,,,,
330970015,DOUGLAS,FAIRPLAY M S,,,440970015,GA Secretary of State Elections Division,,,,,
330970016,DOUGLAS,FIRST BAPTIST CHURCH ,,,440970016,GA Secretary of State Elections Division,,,,,
330970017,DOUGLAS,GOLDEN METHODIST CH  ,,,440970017,GA Secretary of State Elections Division,,,,,
330970018,DOUGLAS,HOLLY SPRINGS,,,440970018,GA Secretary of State Elections Division,,,,,
330970019,DOUGLAS,LITHIA HIGH SCHOOL  ,,,440970019,GA Secretary of State Elections Division,,,,,
330970020,DOUGLAS,LUTHERAN CHURCH - GS ,,,440970020,GA Secretary of State Elections Division,,,,,
330970021,DOUGLAS,MIRROR LAKE ELEMENTA,,,440970021,GA Secretary of State Elections Division,,,,,
330970022,DOUGLAS,ST JULIANS EPISCOPAL,,,440970022,GA Secretary of State Elections Division,,,,,
330970023,DOUGLAS,STEWART,,,440970023,GA Secretary of State Elections Division,,,,,
330970024,DOUGLAS,TURNER,,,440970024,GA Secretary of State Elections Division,,,,,
330970025,DOUGLAS,WINSTON,,,440970025,GA Secretary of State Elections Division,,,,,
330990001,EARLY,ARLINGTON,ARLINGTON,,440990001,GA Secretary of State Elections Division,,,,,
330990002,EARLY,BLAKELY,BLAKELY,,440990002,GA Secretary of State Elections Division,,,,,
330990003,EARLY,CEDAR SPRINGS,CEDAR SPRINGS,,440990003,GA Secretary of State Elections Division,,,,,
330990004,EARLY,COLOMOKEE,COLOMOKEE,,440990004,GA Secretary of State Elections Division,,,,,
330990005,EARLY,CUBA,CUBA,,440990005,GA Secretary of State Elections Division,,,,,
330990006,EARLY,DAMASCUS,DAMASCUS,,440990006,GA Secretary of State Elections Division,,,,,
330990007,EARLY,FREEMAN,FREEMAN,,440990007,GA Secretary of State Elections Division,,,,,
330990008,EARLY,HILTON,HILTON,,440990008,GA Secretary of State Elections Division,,,,,
330990009,EARLY,JAKIN,JAKIN,,440990009,GA Secretary of State Elections Division,,,,,
330990010,EARLY,LUCILE,LUCILE,,440990010,GA Secretary of State Elections Division,,,,,
330990011,EARLY,URQUHART,URQUHART,,440990011,GA Secretary of State Elections Division,,,,,
331010001,ECHOLS,STATENVILLE,STATENVILLE,,441010001,GA Secretary of State Elections Division,,,,,
331030001,EFFINGHAM,01A,1A,,441030001,GA Secretary of State Elections Division,,,,,
331030002,EFFINGHAM,01B,1B,,441030002,GA Secretary of State Elections Division,,,,,
331030003,EFFINGHAM,01C,1C,,441030003,GA Secretary of State Elections Division,,,,,
331030004,EFFINGHAM,01D,1D,,441030004,GA Secretary of State Elections Division,,,,,
331030005,EFFINGHAM,02A,2A,,441030005,GA Secretary of State Elections Division,,,,,
331030006,EFFINGHAM,02B,2B,,441030006,GA Secretary of State Elections Division,,,,,
331030007,EFFINGHAM,02C,2C,,441030007,GA Secretary of State Elections Division,,,,,
331030008,EFFINGHAM,02D,2D,,441030008,GA Secretary of State Elections Division,,,,,
331030009,EFFINGHAM,03A,3A,,441030009,GA Secretary of State Elections Division,,,,,
331030010,EFFINGHAM,03B,3B,,441030010,GA Secretary of State Elections Division,,,,,
331030011,EFFINGHAM,03C,3C,,441030011,GA Secretary of State Elections Division,,,,,
331030012,EFFINGHAM,03D,3D,,441030012,GA Secretary of State Elections Division,,,,,
331030013,EFFINGHAM,03E,3E,,441030013,GA Secretary of State Elections Division,,,,,
331030014,EFFINGHAM,04A,4A,,441030014,GA Secretary of State Elections Division,,,,,
331030015,EFFINGHAM,04B,4B,,441030015,GA Secretary of State Elections Division,,,,,
331030016,EFFINGHAM,04C,4C,,441030016,GA Secretary of State Elections Division,,,,,
331030017,EFFINGHAM,05A,5A,,441030017,GA Secretary of State Elections Division,,,,,
331030018,EFFINGHAM,05B,5B,,441030018,GA Secretary of State Elections Division,,,,,
331030019,EFFINGHAM,05C,5C,,441030019,GA Secretary of State Elections Division,,,,,
331050001,ELBERT,CENTERVILLE,,,441050001,GA Secretary of State Elections Division,,,,,
331050002,ELBERT,ELBERTON,,,441050002,GA Secretary of State Elections Division,,,,,
331050003,ELBERT,ELIAM,,,441050003,GA Secretary of State Elections Division,,,,,
331050004,ELBERT,GAINES,,,441050004,GA Secretary of State Elections Division,,,,,
331050005,ELBERT,GOSHEN,,,441050005,GA Secretary of State Elections Division,,,,,
331050006,ELBERT,LONGSTREET,,,441050006,GA Secretary of State Elections Division,,,,,
331050007,ELBERT,MOSS-RUCKERSVILLE,,,441050007,GA Secretary of State Elections Division,,,,,
331050008,ELBERT,PETERSBURG,,,441050008,GA Secretary of State Elections Division,,,,,
331050009,ELBERT,PIKE,,,441050009,GA Secretary of State Elections Division,,,,,
331050010,ELBERT,WEBBSBORO,,,441050010,GA Secretary of State Elections Division,,,,,
331050011,ELBERT,WYCHE,,,441050011,GA Secretary of State Elections Division,,,,,
331070001,EMANUEL,ADRIAN,,,441070001,GA Secretary of State Elections Division,,,,,
331070002,EMANUEL,BLUNDALE,,,441070002,GA Secretary of State Elections Division,,,,,
331070003,EMANUEL,CANOOCHEE,,,441070003,GA Secretary of State Elections Division,,,,,
331070004,EMANUEL,COWFORD,,,441070004,GA Secretary of State Elections Division,,,,,
331070005,EMANUEL,CROSS-GREEN,,,441070005,GA Secretary of State Elections Division,,,,,
331070006,EMANUEL,GARFIELD,,,441070006,GA Secretary of State Elections Division,,,,,
331070007,EMANUEL,NUNEZ,,,441070007,GA Secretary of State Elections Division,,,,,
331070008,EMANUEL,OAK PARK,,,441070008,GA Secretary of State Elections Division,,,,,
331070009,EMANUEL,STILLMORE,,,441070009,GA Secretary of State Elections Division,,,,,
331070010,EMANUEL,SUMMERTOWN,,,441070010,GA Secretary of State Elections Division,,,,,
331070011,EMANUEL,SWAINSBORO,,,441070011,GA Secretary of State Elections Division,,,,,
331070012,EMANUEL,TWIN CITY,,,441070012,GA Secretary of State Elections Division,,,,,
331090001,EVANS,CLAXTON,,,441090001,GA Secretary of State Elections Division,Called Evans County to confirm precincts: (912)-739-0708 ,,,,
331110001,FANNIN,COLWELL,,,441110001,GA Secretary of State Elections Division,,,,,
331110002,FANNIN,FAIRPLAY,,,441110002,GA Secretary of State Elections Division,,,,,
331110003,FANNIN,FLINTHILL,,,441110003,GA Secretary of State Elections Division,,,,,
331110004,FANNIN,HEMPTOWN,,,441110004,GA Secretary of State Elections Division,,,,,
331110005,FANNIN,HOTHOUSE,,,441110005,GA Secretary of State Elections Division,,,,,
331110006,FANNIN,MINERAL BLUFF,,,441110006,GA Secretary of State Elections Division,,,,,
331110007,FANNIN,MOBILE,,,441110007,GA Secretary of State Elections Division,,,,,
331110008,FANNIN,MORGANTON,,,441110008,GA Secretary of State Elections Division,,,,,
331110009,FANNIN,NOONTOOTLA,,,441110009,GA Secretary of State Elections Division,,,,,
331110010,FANNIN,SKENIAH,,,441110010,GA Secretary of State Elections Division,,,,,
331110011,FANNIN,SUGAR CREEK,,,441110011,GA Secretary of State Elections Division,,,,,
331110012,FANNIN,TOCCOA,,,441110012,GA Secretary of State Elections Division,,,,,
331130001,FAYETTE,ABERDEEN,,,441130001,GA Secretary of State Elections Division,,,,,
331130002,FAYETTE,ANTIOCH,,,441130002,GA Secretary of State Elections Division,,,,,
331130003,FAYETTE,BANKS,,,441130003,GA Secretary of State Elections Division,,,,,
331130004,FAYETTE,BLACKROCK,,,441130004,GA Secretary of State Elections Division,,,,,
331130005,FAYETTE,BRAELINN,,,441130005,GA Secretary of State Elections Division,,,,,
331130006,FAYETTE,BROOKS,,,441130006,GA Secretary of State Elections Division,,,,,
331130007,FAYETTE,CAMP CREEK,,,441130007,GA Secretary of State Elections Division,,,,,
331130008,FAYETTE,DOGWOOD,,,441130008,GA Secretary of State Elections Division,,,,,
331130009,FAYETTE,EUROPE,,,441130009,GA Secretary of State Elections Division,,,,,
331130010,FAYETTE,FAYETTEVILLE EAST,,,441130010,GA Secretary of State Elections Division,,,,,
331130011,FAYETTE,FAYETTEVILLE WEST,,,441130011,GA Secretary of State Elections Division,,,,,
331130012,FAYETTE,FIELDING RIDGE,,,441130012,GA Secretary of State Elections Division,,,,,
331130013,FAYETTE,FLAT CREEK,,,441130013,GA Secretary of State Elections Division,,,,,
331130014,FAYETTE,FLINT,,,441130014,GA Secretary of State Elections Division,,,,,
331130015,FAYETTE,HARPS CROSSING,,,441130015,GA Secretary of State Elections Division,,,,,
331130016,FAYETTE,HOPEFUL,,,441130016,GA Secretary of State Elections Division,,,,,
331130017,FAYETTE,JEFF DAVIS,,,441130017,GA Secretary of State Elections Division,,,,,
331130018,FAYETTE,KEDRON,,,441130018,GA Secretary of State Elections Division,,,,,
331130019,FAYETTE,KENWOOD,,,441130019,GA Secretary of State Elections Division,,,,,
331130020,FAYETTE,MCINTOSH,,,441130020,GA Secretary of State Elections Division,,,,,
331130021,FAYETTE,MORNING CREEK,,,441130021,GA Secretary of State Elections Division,,,,,
331130022,FAYETTE,MURPHY,,,441130022,GA Secretary of State Elections Division,,,,,
331130023,FAYETTE,OAK GROVE,,,441130023,GA Secretary of State Elections Division,,,,,
331130024,FAYETTE,OAK RIDGE,,,441130024,GA Secretary of State Elections Division,,,,,
331130025,FAYETTE,RAREOVER,,,441130025,GA Secretary of State Elections Division,,,,,
331130026,FAYETTE,RISING STAR,,,441130026,GA Secretary of State Elections Division,,,,,
331130027,FAYETTE,SANDY CREEK,,,441130027,GA Secretary of State Elections Division,,,,,
331130028,FAYETTE,SHAKERAG EAST,,,441130028,GA Secretary of State Elections Division,,,,,
331130029,FAYETTE,SHAKERAG WEST,,,441130029,GA Secretary of State Elections Division,,,,,
331130030,FAYETTE,SPRING HILL,,,441130030,GA Secretary of State Elections Division,,,,,
331130031,FAYETTE,STARRSMILL,,,441130031,GA Secretary of State Elections Division,,,,,
331130032,FAYETTE,WHITEWATER,,,441130032,GA Secretary of State Elections Division,,,,,
331130033,FAYETTE,WILLOW POND,,,441130033,GA Secretary of State Elections Division,,,,,
331130034,FAYETTE,WILLOWBEND,,,441130034,GA Secretary of State Elections Division,,,,,
331130035,FAYETTE,WINDGATE,,,441130035,GA Secretary of State Elections Division,,,,,
331130036,FAYETTE,WOOLSEY,,,441130036,GA Secretary of State Elections Division,,,,,
33115 0001,FLOYD,ALTO PARK,,,441150001,GA Secretary of State Elections Division,,,,,
33115 0002,FLOYD,ARMUCHEE,,,441150002,GA Secretary of State Elections Division,,,,,
33115 0003,FLOYD,BARKERS,,,441150003,GA Secretary of State Elections Division,,,,,
33115 0004,FLOYD,CAVE SPRING,,,441150004,GA Secretary of State Elections Division,,,,,
33115 0005,FLOYD,CHULIO,,,441150005,GA Secretary of State Elections Division,,,,,
33115 0006,FLOYD,EAST LINDALE,,,441150006,GA Secretary of State Elections Division,,,,,
33115 0007,FLOYD,EAST ROME,,,441150007,GA Secretary of State Elections Division,,,,,
33115 0008,FLOYD,ETOWAH,,,441150008,GA Secretary of State Elections Division,,,,,
33115 0009,FLOYD,EVERETT SPRINGS,,,441150009,GA Secretary of State Elections Division,,,,,
33115 0010,FLOYD,FLOYD SPRINGS,,,441150010,GA Secretary of State Elections Division,,,,,
33115 0011,FLOYD,FOSTER'S MILL,,,441150011,GA Secretary of State Elections Division,,,,,
33115 0012,FLOYD,GARDEN LAKES,,,441150012,GA Secretary of State Elections Division,,,,,
33115 0013,FLOYD,GLENWOOD,,,441150013,GA Secretary of State Elections Division,,,,,
33115 0014,FLOYD,HOWELL,,,441150014,GA Secretary of State Elections Division,,,,,
33115 0015,FLOYD,MT ALTO NORTH,,,441150015,GA Secretary of State Elections Division,,,,,
33115 0016,FLOYD,MT ALTO SOUTH,,,441150016,GA Secretary of State Elections Division,,,,,
33115 0017,FLOYD,NORTH CAROLINA,,,441150017,GA Secretary of State Elections Division,,,,,
33115 0018,FLOYD,NORTH ROME,,,441150018,GA Secretary of State Elections Division,,,,,
33115 0019,FLOYD,RIVERSIDE,,,441150019,GA Secretary of State Elections Division,,,,,
33115 0020,FLOYD,SOUTH ROME,,,441150020,GA Secretary of State Elections Division,,,,,
33115 0021,FLOYD,TEXAS VALLEY,,,441150021,GA Secretary of State Elections Division,,,,,
33115 0022,FLOYD,TOWN ROME,,,441150022,GA Secretary of State Elections Division,,,,,
33115 0023,FLOYD,VANNS VALLEY,,,441150023,GA Secretary of State Elections Division,,,,,
33115 0024,FLOYD,WATTERS,,,441150024,GA Secretary of State Elections Division,,,,,
33115 0025,FLOYD,WEST LINDALE,,,441150025,GA Secretary of State Elections Division,,,,,
331170001,FORSYTH,BIG CREEK,1,,441170001,GA Secretary of State Elections Division,,,,,
331170002,FORSYTH,BRANDYWINE,2,,441170002,GA Secretary of State Elections Division,,,,,
331170003,FORSYTH,BROWNS BRIDGE,3,,441170003,GA Secretary of State Elections Division,,,,,
331170004,FORSYTH,CHESTATEE,4,,441170004,GA Secretary of State Elections Division,,,,,
331170005,FORSYTH,COAL MOUNTAIN,5,,441170005,GA Secretary of State Elections Division,,,,,
331170006,FORSYTH,CROSSROADS,6,,441170006,GA Secretary of State Elections Division,,,,,
331170007,FORSYTH,CUMMING,7,,441170007,GA Secretary of State Elections Division,,,,,
331170008,FORSYTH,MASHBURN,8,,441170008,GA Secretary of State Elections Division,,,,,
331170009,FORSYTH,MATT,9,,441170009,GA Secretary of State Elections Division,,,,,
331170010,FORSYTH,MIDWAY,10,,441170010,GA Secretary of State Elections Division,,,,,
331170011,FORSYTH,SAWNEE,11,,441170011,GA Secretary of State Elections Division,,,,,
331170012,FORSYTH,PLEASANT GROVE,12,,441170012,GA Secretary of State Elections Division,,,,,
331170013,FORSYTH,HEARDSVILLE,15,,441170013,GA Secretary of State Elections Division,,,,,
331170014,FORSYTH,OTWELL,16,,441170014,GA Secretary of State Elections Division,,,,,
331170015,FORSYTH,JOHNS CREEK,17,,441170015,GA Secretary of State Elections Division,,,,,
